lokacija,broj_soba,kvadratura,sprat,novogradnja,centralno_grejanje,lift,parking,uknjizen,stanje,cena,klasa,adresa,latitude,longitude
"Bežanijska kosa, Blokovi",3,83,V+,NA,DA,DA,NA,DA,NA,1192.771084,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
"Bežanijska kosa, Blokovi",4,130,V+,NA,DA,DA,NA,DA,2,1192.307692,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Petlovo brdo,2,52,I-II,DA,NE,NA,DA,DA,1,1192.307692,1.1-1.3K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Rakovica,2,52,V+,NA,da,NA,NA,NE,NA,1192.307692,1.1-1.3K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
Uciteljsko naselje,3,52,P,DA,NE,NA,NA,DA,2,1192.307692,1.1-1.3K,"Uciteljsko naselje, Beograd, Srbija",44.7863098,20.5082717
Vidikovac,2,52,III-IV,NA,DA,DA,NA,DA,1,1192.307692,1.1-1.3K,"Vidikovac, Beograd, Srbija",44.7410032,20.423297
"Zemun, Kalvarija",2,52,I-II,NA,NE,NA,NA,NA,NA,1192.307692,1.1-1.3K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
Banjica,3,68,V+,NA,DA,DA,DA,DA,1,1191.176471,1.1-1.3K,"Banjica, Beograd, Srbija",44.7562005,20.47756
Cerak,2,55,I-II,NA,DA,NA,DA,DA,1,1190.909091,1.1-1.3K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Cerak,1,21,I-II,NE,NE,NA,NA,DA,1,1190.47619,1.1-1.3K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Cerak vinogradi,3,84,I-II,NA,DA,DA,NA,DA,NA,1190.47619,1.1-1.3K,"Cerak vinogradi, Beograd, Srbija",44.7447844,20.4173697
Cerak vinogradi,2,63,V+,NA,DA,DA,DA,DA,NA,1190.47619,1.1-1.3K,"Cerak vinogradi, Beograd, Srbija",44.7447844,20.4173697
"Novi Beograd, Studentski grad",3,63,V+,NA,NA,NA,NA,NA,NA,1190.47619,1.1-1.3K,"Novi Beograd, Studentski grad, Beograd, Srbija",44.8262971,20.39979416
"Novi Beograd, Blokovi Sava",3,84,I-II,NA,DA,DA,NA,DA,NA,1190.47619,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
Cukaricka padina,4,105,V+,NE,DA,DA,DA,DA,1,1190.47619,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Cukaricka padina,4,105,V+,NE,DA,DA,DA,DA,1,1190.47619,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Kumodraž 2,2,53,I-II,NE,DA,NA,NA,DA,1,1188.679245,1.1-1.3K,"Kumodraž 2, Beograd, Srbija",44.75122455,20.50100664
Filmski grad,1,42,III-IV,NA,DA,DA,DA,DA,NA,1188.095238,1.1-1.3K,"Filmski grad, Beograd, Srbija",44.7510004,20.4322005
"Bežanijska kosa, stara",1,32,P,NA,NE,NA,NA,NA,NA,1187.5,1.1-1.3K,"Bežanijska kosa, stara, Beograd, Srbija",44.805016,20.363204
Djeram pijaca,3,80,III-IV,DA,DA,DA,DA,DA,1,1187.5,1.1-1.3K,"Djeram pijaca, Beograd, Srbija",44.8013383,20.48723945
Kanarevo brdo,2,48,I-II,DA,DA,NA,NE,NA,2,1187.5,1.1-1.3K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Rakovica,1,32,I-II,NA,DA,DA,NA,DA,1,1187.5,1.1-1.3K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
"Konjarnik, Denkova basta",2,43,V+,NA,DA,NA,NA,DA,NA,1186.046512,1.1-1.3K,"Konjarnik, Denkova basta, Beograd, Srbija",44.7862123,20.5068795
"Zemun, Save Kovacevica",2,54,III-IV,NE,DA,DA,NA,NA,1,1185.185185,1.1-1.3K,"Zemun, Save Kovacevica, Beograd, Srbija",44.845039,20.392928
Rakovica,3,65,I-II,NE,DA,NE,NA,NA,1,1184.615385,1.1-1.3K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
"Zemun, Novi grad",2,49,III-IV,NE,DA,DA,DA,DA,1,1183.673469,1.1-1.3K,"Zemun, Novi grad, Beograd, Srbija",44.8367127,20.3717998
"Novi Beograd, Opština",2,60,V+,NE,DA,DA,NA,DA,NA,1183.333333,1.1-1.3K,"Novi Beograd, Opština, Beograd, Srbija",44.8133048,20.4183382
"Zemun, Kalvarija",3,93,P,DA,NE,NA,NA,DA,2,1182.795699,1.1-1.3K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
Konjarnik,3,69,I-II,NE,DA,DA,NA,NA,1,1182.608696,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
Lekino Brdo,1,33,I-II,NA,NE,NA,NA,DA,1,1181.818182,1.1-1.3K,"Lekino Brdo, Beograd, Srbija",44.7901689,20.484559
Medakovic 1,2,55,I-II,DA,NE,NA,NA,DA,2,1181.818182,1.1-1.3K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 1,2,55,I-II,DA,NE,NA,NA,DA,2,1181.818182,1.1-1.3K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 2,1,33,I-II,NA,DA,DA,NA,NA,NA,1181.818182,1.1-1.3K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Medakovic 2,2,55,I-II,DA,NE,NA,NA,DA,2,1181.818182,1.1-1.3K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Rakovica,4,93,III-IV,NE,DA,DA,NA,DA,1,1181.72043,1.1-1.3K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
"Bežanijska kosa, Blokovi",4,110,V+,NA,DA,DA,NA,DA,2,1180.909091,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Cerak vinogradi,3,72,I-II,NA,DA,DA,DA,DA,NA,1180.555556,1.1-1.3K,"Cerak vinogradi, Beograd, Srbija",44.7447844,20.4173697
Konjarnik,3,72,I-II,NE,DA,DA,NA,DA,1,1180.555556,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
"Zemun, Novi grad",1,72,III-IV,NE,NE,NA,NE,NA,1,1180.555556,1.1-1.3K,"Zemun, Novi grad, Beograd, Srbija",44.8367127,20.3717998
Cerak,2,73,V+,NA,DA,DA,NA,DA,1,1178.082192,1.1-1.3K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Cukaricka padina,2,59,V+,NA,DA,NA,NA,NA,NA,1177.966102,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Cukaricka padina,2,59,V+,NA,DA,NA,NA,NA,NA,1177.966102,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
"Bežanijska kosa, Blokovi",2,68,V+,NA,DA,DA,NA,DA,NA,1176.470588,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Golf naselje,2,85,III-IV,NA,DA,NA,DA,DA,2,1176.470588,1.1-1.3K,"Golf naselje, Beograd, Srbija",44.7758045,20.4225957
Kumodraž 2,2,68,I-II,NA,DA,NA,NA,DA,1,1176.470588,1.1-1.3K,"Kumodraž 2, Beograd, Srbija",44.75122455,20.50100664
Lekino Brdo,1,34,I-II,NE,NE,NA,NA,DA,1,1176.470588,1.1-1.3K,"Lekino Brdo, Beograd, Srbija",44.7901689,20.484559
"Bežanijska kosa, Blokovi",4,91,I-II,NA,DA,DA,NA,DA,1,1175.824176,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Banjica,2,57,V+,NA,DA,DA,NA,DA,1,1175.438596,1.1-1.3K,"Banjica, Beograd, Srbija",44.7562005,20.47756
"Zemun, Save Kovacevica",2,57,III-IV,NA,DA,NA,NA,DA,1,1175.438596,1.1-1.3K,"Zemun, Save Kovacevica, Beograd, Srbija",44.845039,20.392928
"Novi Beograd, Blokovi Sava",4,80,III-IV,NA,DA,DA,NA,DA,NA,1175,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
Cukaricka padina,1,28,I-II,NA,DA,DA,DA,DA,NA,1175,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Cukaricka padina,1,28,I-II,NA,DA,DA,DA,DA,NA,1175,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Filmski grad,1,36,III-IV,NA,DA,NA,NE,NA,NA,1173.611111,1.1-1.3K,"Filmski grad, Beograd, Srbija",44.7510004,20.4322005
Višnjicka banja,2,52,I-II,DA,DA,DA,NA,NA,2,1173.076923,1.1-1.3K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
"Zemun, Nova Galenika",2,52,P,NA,DA,NA,NA,DA,2,1173.076923,1.1-1.3K,"Zemun, Nova Galenika, Beograd, Srbija",44.8574855,20.3699834
Kanarevo brdo,3,81,V+,NE,DA,DA,NE,DA,1,1172.839506,1.1-1.3K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Višnjicka banja,3,81,III-IV,DA,DA,NA,DA,DA,1,1172.839506,1.1-1.3K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Uciteljsko naselje,3,55,III-IV,DA,NE,NA,NA,NE,2,1172.727273,1.1-1.3K,"Uciteljsko naselje, Beograd, Srbija",44.7863098,20.5082717
Mirijevo 2,1,29,I-II,DA,DA,NA,DA,NA,2,1172.413793,1.1-1.3K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Cerak,2,64,I-II,NA,NE,NA,NA,NA,1,1171.875,1.1-1.3K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
"Novi Beograd, Blokovi Sava",2,64,V+,NA,DA,DA,NA,DA,NA,1171.875,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
Konjarnik,3,81,III-IV,NE,DA,DA,NA,DA,1,1171.604938,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
Cerak vinogradi,4,88,V+,NA,DA,NA,NA,NA,NA,1170.454545,1.1-1.3K,"Cerak vinogradi, Beograd, Srbija",44.7447844,20.4173697
Tašmajdan,3,94,V+,NE,DA,DA,NE,DA,1,1170.212766,1.1-1.3K,"Tašmajdan, Beograd, Srbija",44.80912255,20.47062022
"Vracar, Hram",1,47,P,NA,DA,NA,NA,DA,NA,1170.212766,1.1-1.3K,"Vracar, Hram, Beograd, Srbija",44.798155,20.46992
Banjica,2,53,I-II,NA,DA,NA,NA,NA,1,1169.811321,1.1-1.3K,"Banjica, Beograd, Srbija",44.7562005,20.47756
Medakovic 3,2,65,V+,NA,DA,DA,NA,DA,2,1169.230769,1.1-1.3K,"Medakovic 3, Beograd, Srbija",44.7735266,20.5044348
Dušanovac,3,77,V+,NA,DA,DA,NA,DA,NA,1168.831169,1.1-1.3K,"Dušanovac, Beograd, Srbija",44.7863448,20.4795043
Žarkovo,3,77,V+,NE,DA,DA,NA,DA,1,1168.831169,1.1-1.3K,"Žarkovo, Beograd, Srbija",44.7594261,20.4137684
"Bežanijska kosa, Blokovi",3,66,V+,NA,DA,DA,DA,DA,1,1166.666667,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Cerak,1,30,P,NE,NE,NA,NA,NA,1,1166.666667,1.1-1.3K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Filmski grad,3,72,I-II,NE,DA,DA,NE,DA,1,1166.666667,1.1-1.3K,"Filmski grad, Beograd, Srbija",44.7510004,20.4322005
Filmski grad,3,84,III-IV,NE,DA,DA,NE,DA,1,1166.666667,1.1-1.3K,"Filmski grad, Beograd, Srbija",44.7510004,20.4322005
Konjarnik,1,36,III-IV,NE,DA,DA,NA,NA,NA,1166.666667,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
Kumodraž 2,1,36,III-IV,DA,DA,NA,DA,DA,1,1166.666667,1.1-1.3K,"Kumodraž 2, Beograd, Srbija",44.75122455,20.50100664
Medakovic 1,4,90,I-II,DA,NE,NA,NA,NA,2,1166.666667,1.1-1.3K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 2,2,36,I-II,DA,NE,NA,NA,DA,1,1166.666667,1.1-1.3K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Medakovic 2,3,54,V+,NA,DA,DA,DA,DA,1,1166.666667,1.1-1.3K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
"Novi Beograd, Opština",2,60,III-IV,NE,DA,DA,NE,DA,1,1166.666667,1.1-1.3K,"Novi Beograd, Opština, Beograd, Srbija",44.8133048,20.4183382
"Novi Beograd, Blokovi Sava",3,90,I-II,NA,DA,DA,NA,DA,1,1166.666667,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
Višnjicka banja,2,60,I-II,NE,DA,NA,NA,DA,2,1166.666667,1.1-1.3K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
"Zemun, Save Kovacevica",3,90,III-IV,DA,NE,NE,DA,NA,2,1166.666667,1.1-1.3K,"Zemun, Save Kovacevica, Beograd, Srbija",44.845039,20.392928
Medakovic 3,2,47,V+,NE,DA,DA,NA,DA,1,1165.957447,1.1-1.3K,"Medakovic 3, Beograd, Srbija",44.7735266,20.5044348
Konjarnik,1,35,P,NA,DA,DA,NA,DA,NA,1165.714286,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
Konjarnik,2,48,I-II,NE,DA,DA,NA,DA,1,1164.583333,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
Cerak vinogradi,3,73,III-IV,NE,DA,NE,NA,NA,0,1164.383562,1.1-1.3K,"Cerak vinogradi, Beograd, Srbija",44.7447844,20.4173697
"Novi Beograd, Hotel Jugoslavija",3,73,III-IV,DA,DA,NA,NA,NA,1,1164.383562,1.1-1.3K,"Novi Beograd, Hotel Jugoslavija, Beograd, Srbija",44.829643,20.419644
"Novi Beograd, Hotel Jugoslavija",3,73,III-IV,DA,DA,NA,NA,NA,1,1164.383562,1.1-1.3K,"Novi Beograd, Hotel Jugoslavija, Beograd, Srbija",44.829643,20.419644
Konjarnik,2,67,I-II,NA,DA,DA,NA,DA,NA,1164.179104,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
Cukaricka padina,2,61,V+,NA,DA,DA,NA,NA,NA,1163.934426,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Cukaricka padina,2,61,V+,NA,DA,DA,NA,NA,NA,1163.934426,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Konjarnik,1,36,V+,NA,NE,DA,NA,NA,NA,1163.888889,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
Višnjicka banja,2,43,I-II,DA,DA,DA,NA,DA,2,1162.790698,1.1-1.3K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,2,43,III-IV,DA,DA,DA,NA,NA,2,1162.790698,1.1-1.3K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Filmski grad,3,80,I-II,NE,DA,DA,NE,DA,1,1162.5,1.1-1.3K,"Filmski grad, Beograd, Srbija",44.7510004,20.4322005
"Zemun, Novi grad",4,105,I-II,DA,NE,NA,DA,DA,2,1161.904762,1.1-1.3K,"Zemun, Novi grad, Beograd, Srbija",44.8367127,20.3717998
Kanarevo brdo,1,34,I-II,NE,NE,NA,DA,DA,NA,1161.764706,1.1-1.3K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
"Bežanijska kosa, stara",3,56,III-IV,NA,NE,NA,NA,DA,NA,1160.714286,1.1-1.3K,"Bežanijska kosa, stara, Beograd, Srbija",44.805016,20.363204
"Bežanijska kosa, stara",2,56,III-IV,NE,NE,NA,NA,NA,NA,1160.714286,1.1-1.3K,"Bežanijska kosa, stara, Beograd, Srbija",44.805016,20.363204
Košutnjak,2,56,I-II,NE,NE,NA,NA,DA,0,1160.714286,1.1-1.3K,"Košutnjak, Beograd, Srbija",44.76675535,20.4326642
Vukov Spomenik,2,56,I-II,NE,NE,NE,NA,DA,1,1160.714286,1.1-1.3K,"Vukov Spomenik, Beograd, Srbija",44.8050568,20.4777413
"Zemun, Kalvarija",4,112,I-II,NA,NE,NA,DA,DA,NA,1160.714286,1.1-1.3K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
Cerak,3,99,I-II,NE,NE,NA,NA,DA,1,1160.606061,1.1-1.3K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
"Bežanijska kosa, Blokovi",4,75,V+,NA,DA,DA,NA,DA,1,1160,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Borca,1,25,I-II,NA,DA,DA,NA,NA,NA,1160,1.1-1.3K,"Borca, Beograd, Srbija",44.8773292,20.4570078
Kumodraž 1,3,50,III-IV,DA,NA,NA,DA,DA,NA,1160,1.1-1.3K,"Kumodraž 1, Beograd, Srbija",44.7424673,20.5159309
Kumodraž 2,3,50,III-IV,DA,DA,NA,DA,DA,1,1160,1.1-1.3K,"Kumodraž 2, Beograd, Srbija",44.75122455,20.50100664
Medakovic 2,2,50,I-II,NA,DA,DA,NA,DA,NA,1160,1.1-1.3K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
"Zemun, Save Kovacevica",1,37,III-IV,NA,NE,NA,NA,DA,NA,1159.459459,1.1-1.3K,"Zemun, Save Kovacevica, Beograd, Srbija",44.845039,20.392928
Konjarnik,2,44,I-II,NE,DA,DA,NA,DA,1,1159.090909,1.1-1.3K,"Konjarnik, Beograd, Srbija",44.7841755,20.5055572
"Novi Beograd, Blokovi Sava",2,66,III-IV,NA,DA,NA,NA,DA,1,1159.090909,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
Medakovic 1,3,67,P,DA,NE,NA,DA,NA,NA,1158.208955,1.1-1.3K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 1,3,67,P,DA,NE,NA,DA,NA,NA,1158.208955,1.1-1.3K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
"Zemun, Kalvarija",1,31,V+,NE,NE,NA,NA,NA,1,1158.064516,1.1-1.3K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
Cerak vinogradi,4,95,I-II,NE,DA,DA,DA,DA,1,1157.894737,1.1-1.3K,"Cerak vinogradi, Beograd, Srbija",44.7447844,20.4173697
Medakovic 3,2,57,V+,NE,DA,DA,NA,DA,0,1157.894737,1.1-1.3K,"Medakovic 3, Beograd, Srbija",44.7735266,20.5044348
"Novi Beograd, Studentski grad",4,95,V+,NE,DA,DA,NA,DA,1,1157.894737,1.1-1.3K,"Novi Beograd, Studentski grad, Beograd, Srbija",44.8262971,20.39979416
"Zemun, Nova Galenika",2,57,I-II,NA,DA,DA,NA,DA,1,1157.894737,1.1-1.3K,"Zemun, Nova Galenika, Beograd, Srbija",44.8574855,20.3699834
"Zemun, Kalvarija",2,38,P,DA,NE,NA,NA,DA,NA,1157.894737,1.1-1.3K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
Kumodraž 1,2,51,P,NA,DA,DA,NA,DA,NA,1156.862745,1.1-1.3K,"Kumodraž 1, Beograd, Srbija",44.7424673,20.5159309
"Novi Beograd, Fontana",4,95,V+,DA,DA,DA,NE,DA,2,1156.842105,1.1-1.3K,"Novi Beograd, Fontana, Beograd, Srbija",44.8229094,20.4133401
Bogoslovija,4,83,I-II,NE,NE,NA,DA,DA,NA,1156.626506,1.1-1.3K,"Bogoslovija, Beograd, Srbija",44.8154479,20.4907818
Vidikovac,3,83,V+,NA,DA,DA,NA,DA,1,1156.626506,1.1-1.3K,"Vidikovac, Beograd, Srbija",44.7410032,20.423297
Krnjaca,1,25,I-II,DA,NE,NE,NE,NE,2,1156,1.1-1.3K,"Krnjaca, Beograd, Srbija",44.8445152,20.4890986
"Novi Beograd, Blokovi Sava",1,45,I-II,NA,DA,DA,NA,DA,NA,1155.555556,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
"Bežanijska kosa, Blokovi",3,83,V+,NA,DA,DA,NA,DA,NA,1155.421687,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
"Novi Beograd, Blokovi Sava",2,71,I-II,NA,DA,NA,NA,DA,NA,1154.929577,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
Banjica,3,78,V+,NE,DA,DA,NA,DA,1,1153.846154,1.1-1.3K,"Banjica, Beograd, Srbija",44.7562005,20.47756
Cerak vinogradi,3,65,V+,NA,DA,DA,NA,DA,NA,1153.846154,1.1-1.3K,"Cerak vinogradi, Beograd, Srbija",44.7447844,20.4173697
Donji Dorcol,1,39,P,NA,DA,NA,NA,DA,1,1153.846154,1.1-1.3K,"Donji Dorcol, Beograd, Srbija",44.8234872,20.4598404
Dušanovac,2,52,I-II,NE,DA,DA,NA,DA,NA,1153.846154,1.1-1.3K,"Dušanovac, Beograd, Srbija",44.7863448,20.4795043
Filmski grad,3,65,I-II,DA,DA,NA,DA,DA,2,1153.846154,1.1-1.3K,"Filmski grad, Beograd, Srbija",44.7510004,20.4322005
Medakovic 1,1,26,I-II,DA,NE,NA,DA,NA,NA,1153.846154,1.1-1.3K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 1,1,26,I-II,DA,NE,NA,DA,NA,NA,1153.846154,1.1-1.3K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Mirijevo 1,3,65,V+,NA,DA,DA,NA,DA,1,1153.846154,1.1-1.3K,"Mirijevo 1, Beograd, Srbija",44.7944854,20.527983
Mirijevo 2,3,65,V+,NA,DA,DA,NA,DA,2,1153.846154,1.1-1.3K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Vukov Spomenik,2,39,P,NE,NE,NE,NE,DA,2,1153.846154,1.1-1.3K,"Vukov Spomenik, Beograd, Srbija",44.8050568,20.4777413
"Zemun, Save Kovacevica",4,78,III-IV,NE,DA,DA,NA,DA,1,1153.846154,1.1-1.3K,"Zemun, Save Kovacevica, Beograd, Srbija",44.845039,20.392928
"Zemun, Novi grad",1,39,I-II,NE,NE,NA,NE,NA,1,1153.846154,1.1-1.3K,"Zemun, Novi grad, Beograd, Srbija",44.8367127,20.3717998
Medakovic 3,3,71,I-II,NE,DA,DA,NA,DA,1,1153.521127,1.1-1.3K,"Medakovic 3, Beograd, Srbija",44.7735266,20.5044348
"Novi Beograd, Blokovi Sava",2,58,V+,NA,DA,DA,NA,DA,1,1153.448276,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
"Konjarnik, Denkova basta",3,75,V+,NA,NE,DA,NA,DA,1,1153.333333,1.1-1.3K,"Konjarnik, Denkova basta, Beograd, Srbija",44.7862123,20.5068795
"Konjarnik, Denkova basta",3,62,I-II,NE,DA,DA,NA,NA,1,1153.225806,1.1-1.3K,"Konjarnik, Denkova basta, Beograd, Srbija",44.7862123,20.5068795
Dušanovac,3,72,V+,NE,DA,DA,NA,DA,1,1152.777778,1.1-1.3K,"Dušanovac, Beograd, Srbija",44.7863448,20.4795043
Medakovic 2,3,72,I-II,NA,DA,DA,DA,DA,NA,1152.777778,1.1-1.3K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Medakovic 2,3,72,I-II,NA,DA,DA,NA,DA,NA,1152.777778,1.1-1.3K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Višnjicka banja,4,177,I-II,DA,NE,NA,DA,NA,2,1152.542373,1.1-1.3K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Cukaricka padina,2,65,III-IV,NE,DA,DA,NA,DA,1,1152.307692,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Cukaricka padina,2,65,III-IV,NE,DA,DA,NA,DA,1,1152.307692,1.1-1.3K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
"Bežanijska kosa, Blokovi",2,46,V+,NA,DA,DA,NA,DA,NA,1152.173913,1.1-1.3K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
"Zemun, Nova Galenika",3,66,III-IV,NA,DA,NA,NA,DA,NA,1151.515152,1.1-1.3K,"Zemun, Nova Galenika, Beograd, Srbija",44.8574855,20.3699834
Bele Vode,1,39,I-II,DA,NE,NA,NA,DA,1,1151.282051,1.1-1.3K,"Bele Vode, Beograd, Srbija",44.7504778,20.4060418
Košutnjak,3,73,P,NE,DA,NA,NA,DA,1,1150.684932,1.1-1.3K,"Košutnjak, Beograd, Srbija",44.76675535,20.4326642
"Novi Beograd, Blokovi Sava",3,73,V+,DA,DA,DA,NA,DA,NA,1150.684932,1.1-1.3K,"Novi Beograd, Blokovi Sava, Beograd, Srbija",44.796768,20.393582
Kalemegdan,4,373,III-IV,DA,DA,DA,NA,DA,NA,1099.19571,.9-1.1K,"Kalemegdan, Beograd, Srbija",44.8232255,20.45085515
Cukaricka padina,4,90,I-II,NA,DA,DA,DA,NA,2,1098.888889,.9-1.1K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Kanarevo brdo,2,50,I-II,NE,DA,DA,DA,DA,NA,1098,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Žarkovo,1,41,I-II,DA,DA,NA,NA,DA,NA,1097.560976,.9-1.1K,"Žarkovo, Beograd, Srbija",44.7594261,20.4137684
"Zemun, Save Kovacevica",1,41,I-II,DA,NE,NE,DA,DA,NA,1097.560976,.9-1.1K,"Zemun, Save Kovacevica, Beograd, Srbija",44.845039,20.392928
"Zemun, Kalvarija",2,41,P,NA,DA,DA,NA,DA,NA,1097.560976,.9-1.1K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
"Zemun, Kalvarija",1,41,III-IV,NA,NE,NA,NA,NA,NA,1097.560976,.9-1.1K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
Banjica,4,113,V+,NE,DA,DA,NA,DA,1,1097.345133,.9-1.1K,"Banjica, Beograd, Srbija",44.7562005,20.47756
Borca,1,31,III-IV,NA,DA,NA,NA,NA,NA,1096.774194,.9-1.1K,"Borca, Beograd, Srbija",44.8773292,20.4570078
"Novi Beograd, Studentski grad",3,73,P,NA,DA,NA,NA,NA,NA,1095.890411,.9-1.1K,"Novi Beograd, Studentski grad, Beograd, Srbija",44.8262971,20.39979416
Vidikovac,3,73,I-II,NA,DA,DA,NA,DA,1,1095.890411,.9-1.1K,"Vidikovac, Beograd, Srbija",44.7410032,20.423297
Karaburma,4,105,III-IV,DA,DA,NA,NA,NA,2,1095.238095,.9-1.1K,"Karaburma, Beograd, Srbija",44.8130704,20.5125638
Višnjicka banja,2,42,I-II,DA,NE,NA,NA,DA,0,1095.238095,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,2,42,I-II,DA,NE,NA,NA,DA,0,1095.238095,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
